run_id,run_number,run_attempt,commit_sha,commit_message,status,workflow_duration,job_name,job_status,job_duration,step_name,step_status,step_duration,test_count,test_failures,average_test_time,timestamp,run_url
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Read experiment configuration,success,5.0,Checkout repository,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Read experiment configuration,success,5.0,Read variation file,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Read experiment configuration,success,5.0,Upload variation configuration,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Read experiment configuration,success,5.0,Post Checkout repository,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Read experiment configuration,success,5.0,Complete job,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Set up job,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Checkout repository,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Setup Python,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Restore pip cache,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Install dependencies,success,15.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Run lint,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
